product_id,site_id,week,on_hand,in_transit
NWO-1031,DC_SOUTH,2023-09-11,1000,447
NWO-1031,DC_SOUTH,2023-09-18,835,343
NWO-1031,DC_SOUTH,2023-09-25,814,399
NWO-1031,DC_SOUTH,2023-10-02,1132,378
NWO-1031,DC_SOUTH,2023-10-09,1313,382
NWO-1031,DC_SOUTH,2023-10-16,1248,354
NWO-1031,DC_SOUTH,2023-10-23,884,442
NWO-1031,DC_SOUTH,2023-10-30,1410,475
NWO-1031,DC_SOUTH,2023-11-06,1359,519
NWO-1031,DC_SOUTH,2023-11-13,1270,443
NWO-1031,DC_SOUTH,2023-11-20,1451,567
NWO-1031,DC_SOUTH,2023-11-27,1624,716
NWO-1031,DC_SOUTH,2023-12-04,1809,604
NWO-1031,DC_SOUTH,2023-12-11,1869,632
NWO-1031,DC_SOUTH,2023-12-18,1497,682
NWO-1031,DC_SOUTH,2023-12-25,1832,360
NWO-1031,DC_SOUTH,2024-01-01,753,296
NWO-1031,DC_SOUTH,2024-01-08,744,332
NWO-1031,DC_SOUTH,2024-01-15,960,264
NWO-1031,DC_SOUTH,2024-01-22,688,327
NWO-1031,DC_SOUTH,2024-01-29,954,253
NWO-1031,DC_SOUTH,2024-02-05,964,314
NWO-1031,DC_SOUTH,2024-02-12,990,311
NWO-1031,DC_SOUTH,2024-02-19,565,292
NWO-1031,DC_SOUTH,2024-02-26,1103,388
NWO-1031,DC_SOUTH,2024-03-04,993,347
NWO-1031,DC_SOUTH,2024-03-11,1193,459
NWO-1031,DC_SOUTH,2024-03-18,1256,364
NWO-1031,DC_SOUTH,2024-03-25,923,326
NWO-1031,DC_SOUTH,2024-04-01,1227,324
NWO-1031,DC_SOUTH,2024-04-08,1053,316
NWO-1031,DC_SOUTH,2024-04-15,935,359
NWO-1031,DC_SOUTH,2024-04-22,1160,554
NWO-1031,DC_SOUTH,2024-04-29,1050,377
NWO-1031,DC_SOUTH,2024-05-06,863,492
NWO-1031,DC_SOUTH,2024-05-13,1212,448
NWO-1031,DC_SOUTH,2024-05-20,1267,391
NWO-1031,DC_SOUTH,2024-05-27,1241,411
NWO-1031,DC_SOUTH,2024-06-03,983,512
NWO-1031,DC_SOUTH,2024-06-10,1132,412
NWO-1031,DC_SOUTH,2024-06-17,1042,477
NWO-1031,DC_SOUTH,2024-06-24,1440,610
NWO-1031,DC_SOUTH,2024-07-01,1437,647
NWO-1031,DC_SOUTH,2024-07-08,1601,511
NWO-1031,DC_SOUTH,2024-07-15,1029,523
NWO-1031,DC_SOUTH,2024-07-22,1231,365
NWO-1031,DC_SOUTH,2024-07-29,756,396
NWO-1031,DC_SOUTH,2024-08-05,1147,426
NWO-1031,DC_SOUTH,2024-08-12,1390,485
NWO-1031,DC_SOUTH,2024-08-19,1229,372
NWO-1031,DC_SOUTH,2024-08-26,1179,425
NWO-1031,DC_SOUTH,2024-09-02,1025,348
NWO-1031,DC_SOUTH,2024-09-09,931,365
NWO-1031,DC_SOUTH,2024-09-16,1049,408
NWO-1031,DC_SOUTH,2024-09-23,934,279
NWO-1031,DC_SOUTH,2024-09-30,1046,534
NWO-1031,DC_SOUTH,2024-10-07,1575,322
NWO-1031,DC_SOUTH,2024-10-14,1070,512
NWO-1031,DC_SOUTH,2024-10-21,1082,351
NWO-1031,DC_SOUTH,2024-10-28,780,458
NWO-1031,DC_SOUTH,2024-11-04,1713,447
NWO-1031,DC_SOUTH,2024-11-11,1595,633
NWO-1031,DC_SOUTH,2024-11-18,1703,626
NWO-1031,DC_SOUTH,2024-11-25,1292,539
NWO-1031,DC_SOUTH,2024-12-02,1732,742
NWO-1031,DC_SOUTH,2024-12-09,2140,514
NWO-1031,DC_SOUTH,2024-12-16,1383,672
NWO-1031,DC_SOUTH,2024-12-23,1952,667
NWO-1031,DC_SOUTH,2024-12-30,1816,264
NWO-1031,DC_SOUTH,2025-01-06,875,258
NWO-1031,DC_SOUTH,2025-01-13,849,276
NWO-1031,DC_SOUTH,2025-01-20,646,268
NWO-1031,DC_SOUTH,2025-01-27,877,408
NWO-1031,DC_SOUTH,2025-02-03,1047,373
NWO-1031,DC_SOUTH,2025-02-10,876,341
NWO-1031,DC_SOUTH,2025-02-17,1022,253
NWO-1031,DC_SOUTH,2025-02-24,837,336
NWO-1031,DC_SOUTH,2025-03-03,891,415
NWO-1031,DC_SOUTH,2025-03-10,1273,409
NWO-1031,DC_SOUTH,2025-03-17,1302,335
NWO-1031,DC_SOUTH,2025-03-24,742,291
NWO-1031,DC_SOUTH,2025-03-31,785,403
NWO-1031,DC_SOUTH,2025-04-07,994,448
NWO-1031,DC_SOUTH,2025-04-14,850,363
NWO-1031,DC_SOUTH,2025-04-21,1228,336
NWO-1031,DC_SOUTH,2025-04-28,1418,294
NWO-1031,DC_SOUTH,2025-05-05,1068,370
NWO-1031,DC_SOUTH,2025-05-12,1409,405
NWO-1031,DC_SOUTH,2025-05-19,1199,323
NWO-1031,DC_SOUTH,2025-05-26,735,528
NWO-1031,DC_SOUTH,2025-06-02,1063,404
NWO-1031,DC_SOUTH,2025-06-09,1172,392
NWO-1031,DC_SOUTH,2025-06-16,1410,470
NWO-1031,DC_SOUTH,2025-06-23,1130,524
NWO-1031,DC_SOUTH,2025-06-30,1200,580
NWO-1031,DC_SOUTH,2025-07-07,1154,595
NWO-1031,DC_SOUTH,2025-07-14,1616,609
NWO-1031,DC_SOUTH,2025-07-21,1673,711
NWO-1031,DC_SOUTH,2025-07-28,1980,434
NWO-1031,DC_SOUTH,2025-08-04,1388,368
NWO-1031,DC_SOUTH,2025-08-11,1169,397
NWO-1031,DC_SOUTH,2025-08-18,1301,579
NWO-1031,DC_SOUTH,2025-08-25,1446,399
NWO-1031,DC_SOUTH,2025-09-01,1276,363
NWO-1031,DC_SOUTH,2025-09-08,925,386
NWO-1031,DC_SOUTH,2025-09-15,1045,382
NWO-1031,DC_SOUTH,2025-09-22,1071,466
NWO-1031,DC_SOUTH,2025-09-29,1017,488
NWO-1031,DC_SOUTH,2025-10-06,1110,366
NWO-1031,DC_SOUTH,2025-10-13,920,443
NWO-1031,DC_SOUTH,2025-10-20,1054,434
NWO-1031,DC_SOUTH,2025-10-27,893,605
NWO-1031,DC_SOUTH,2025-11-03,1583,661
NWO-1031,DC_SOUTH,2025-11-10,1689,409
NWO-1031,DC_SOUTH,2025-11-17,1251,642
NWO-1031,DC_SOUTH,2025-11-24,1382,518
NWO-1031,DC_SOUTH,2025-12-01,1170,679
NWO-1031,DC_SOUTH,2025-12-08,2202,579
NWO-1031,DC_SOUTH,2025-12-15,1628,555
NWO-1031,DC_SOUTH,2025-12-22,1452,505
NWO-1031,DC_SOUTH,2025-12-29,1195,287
NWO-1031,DC_SOUTH,2026-01-05,1026,285
NWO-1031,DC_SOUTH,2026-01-12,742,310
NWO-1031,DC_SOUTH,2026-01-19,954,315
NWO-1031,DC_SOUTH,2026-01-26,1083,240
NWO-1031,DC_SOUTH,2026-02-02,697,238
NWO-1031,DC_SOUTH,2026-02-09,697,336
NWO-1031,DC_SOUTH,2026-02-16,1107,333
NWO-1031,DC_SOUTH,2026-02-23,815,407
NWO-1031,DC_SOUTH,2026-03-02,755,322
NWO-1031,DC_SOUTH,2026-03-09,910,328
NWO-1031,DC_SOUTH,2026-03-16,961,380
NWO-1031,DC_SOUTH,2026-03-23,1231,297
NWO-1031,DC_SOUTH,2026-03-30,641,390
NWO-1031,DC_SOUTH,2026-04-06,1232,297
NWO-1031,DC_SOUTH,2026-04-13,1173,275
NWO-1031,DC_SOUTH,2026-04-20,840,357
NWO-1031,DC_SOUTH,2026-04-27,816,420
NWO-1031,DC_SOUTH,2026-05-04,844,472
NWO-1031,DC_SOUTH,2026-05-11,1273,481
NWO-1031,DC_SOUTH,2026-05-18,1572,448
NWO-1031,DC_SOUTH,2026-05-25,1206,489
NWO-1031,DC_SOUTH,2026-06-01,1167,436
NWO-1031,DC_WEST,2023-06-05,659,288
NWO-1031,DC_WEST,2023-06-12,808,376
NWO-1031,DC_WEST,2023-06-19,817,355
NWO-1031,DC_WEST,2023-06-26,720,335
NWO-1031,DC_WEST,2023-07-03,1011,314
NWO-1031,DC_WEST,2023-07-10,901,352
NWO-1031,DC_WEST,2023-07-17,1185,364
NWO-1031,DC_WEST,2023-07-24,732,463
NWO-1031,DC_WEST,2023-07-31,1090,275
NWO-1031,DC_WEST,2023-08-07,1018,439
NWO-1031,DC_WEST,2023-08-14,863,323
NWO-1031,DC_WEST,2023-08-21,765,331
NWO-1031,DC_WEST,2023-08-28,985,296
NWO-1031,DC_WEST,2023-09-04,723,315
NWO-1031,DC_WEST,2023-09-11,941,242
NWO-1031,DC_WEST,2023-09-18,582,233
NWO-1031,DC_WEST,2023-09-25,527,317
NWO-1031,DC_WEST,2023-10-02,1061,269
NWO-1031,DC_WEST,2023-10-09,796,315
NWO-1031,DC_WEST,2023-10-16,661,319
NWO-1031,DC_WEST,2023-10-23,1052,243
NWO-1031,DC_WEST,2023-10-30,894,475
NWO-1031,DC_WEST,2023-11-06,1325,363
NWO-1031,DC_WEST,2023-11-13,1230,447
NWO-1031,DC_WEST,2023-11-20,1101,499
NWO-1031,DC_WEST,2023-11-27,1237,534
NWO-1031,DC_WEST,2023-12-04,1113,403
NWO-1031,DC_WEST,2023-12-11,1523,434
NWO-1031,DC_WEST,2023-12-18,892,359
NWO-1031,DC_WEST,2023-12-25,1192,242
NWO-1031,DC_WEST,2024-01-01,490,190
NWO-1031,DC_WEST,2024-01-08,475,330
NWO-1031,DC_WEST,2024-01-15,856,171
NWO-1031,DC_WEST,2024-01-22,683,233
NWO-1031,DC_WEST,2024-01-29,665,240
NWO-1031,DC_WEST,2024-02-05,571,246
NWO-1031,DC_WEST,2024-02-12,616,221
NWO-1031,DC_WEST,2024-02-19,730,256
NWO-1031,DC_WEST,2024-02-26,873,239
NWO-1031,DC_WEST,2024-03-04,545,362
NWO-1031,DC_WEST,2024-03-11,785,243
NWO-1031,DC_WEST,2024-03-18,639,262
NWO-1031,DC_WEST,2024-03-25,645,260
NWO-1031,DC_WEST,2024-04-01,758,209
NWO-1031,DC_WEST,2024-04-08,659,218
NWO-1031,DC_WEST,2024-04-15,518,286
NWO-1031,DC_WEST,2024-04-22,1014,413
NWO-1031,DC_WEST,2024-04-29,1095,311
NWO-1031,DC_WEST,2024-05-06,623,409
NWO-1031,DC_WEST,2024-05-13,1168,259
NWO-1031,DC_WEST,2024-05-20,812,289
NWO-1031,DC_WEST,2024-05-27,554,251
NWO-1031,DC_WEST,2024-06-03,990,265
NWO-1031,DC_WEST,2024-06-10,925,343
NWO-1031,DC_WEST,2024-06-17,1078,317
NWO-1031,DC_WEST,2024-06-24,901,358
NWO-1031,DC_WEST,2024-07-01,825,311
NWO-1031,DC_WEST,2024-07-08,946,329
NWO-1031,DC_WEST,2024-07-15,766,341
NWO-1031,DC_WEST,2024-07-22,824,344
NWO-1031,DC_WEST,2024-07-29,1041,252
NWO-1031,DC_WEST,2024-08-05,624,341
NWO-1031,DC_WEST,2024-08-12,591,306
NWO-1031,DC_WEST,2024-08-19,840,269
NWO-1031,DC_WEST,2024-08-26,781,274
NWO-1031,DC_WEST,2024-09-02,637,267
NWO-1031,DC_WEST,2024-09-09,733,293
NWO-1031,DC_WEST,2024-09-16,897,351
NWO-1031,DC_WEST,2024-09-23,690,268
NWO-1031,DC_WEST,2024-09-30,887,268
NWO-1031,DC_WEST,2024-10-07,803,350
NWO-1031,DC_WEST,2024-10-14,826,246
NWO-1031,DC_WEST,2024-10-21,1009,323
NWO-1031,DC_WEST,2024-10-28,837,506
NWO-1031,DC_WEST,2024-11-04,1034,348
NWO-1031,DC_WEST,2024-11-11,1123,454
NWO-1031,DC_WEST,2024-11-18,1164,424
NWO-1031,DC_WEST,2024-11-25,1022,353
NWO-1031,DC_WEST,2024-12-02,1037,465
NWO-1031,DC_WEST,2024-12-09,1390,393
NWO-1031,DC_WEST,2024-12-16,875,440
NWO-1031,DC_WEST,2024-12-23,1165,477
NWO-1031,DC_WEST,2024-12-30,1079,250
NWO-1031,DC_WEST,2025-01-06,498,248
NWO-1031,DC_WEST,2025-01-13,586,145
NWO-1031,DC_WEST,2025-01-20,459,229
NWO-1031,DC_WEST,2025-01-27,794,295
NWO-1031,DC_WEST,2025-02-03,625,227
NWO-1031,DC_WEST,2025-02-10,743,240
NWO-1031,DC_WEST,2025-02-17,587,269
NWO-1031,DC_WEST,2025-02-24,762,256
NWO-1031,DC_WEST,2025-03-03,793,323
NWO-1031,DC_WEST,2025-03-10,850,307
NWO-1031,DC_WEST,2025-03-17,766,231
NWO-1031,DC_WEST,2025-03-24,630,253
NWO-1031,DC_WEST,2025-03-31,716,394
NWO-1031,DC_WEST,2025-04-07,850,299
NWO-1031,DC_WEST,2025-04-14,846,295
NWO-1031,DC_WEST,2025-04-21,1039,325
NWO-1031,DC_WEST,2025-04-28,911,309
NWO-1031,DC_WEST,2025-05-05,629,299
NWO-1031,DC_WEST,2025-05-12,898,429
NWO-1031,DC_WEST,2025-05-19,871,474
NWO-1031,DC_WEST,2025-05-26,1463,481
NWO-1031,DC_WEST,2025-06-02,894,384
NWO-1031,DC_WEST,2025-06-09,984,333
NWO-1031,DC_WEST,2025-06-16,808,360
NWO-1031,DC_WEST,2025-06-23,772,387
NWO-1031,DC_WEST,2025-06-30,749,307
NWO-1031,DC_WEST,2025-07-07,827,391
NWO-1031,DC_WEST,2025-07-14,719,322
NWO-1031,DC_WEST,2025-07-21,1121,298
NWO-1031,DC_WEST,2025-07-28,902,251
NWO-1031,DC_WEST,2025-08-04,582,336
NWO-1031,DC_WEST,2025-08-11,984,273
NWO-1031,DC_WEST,2025-08-18,961,382
NWO-1031,DC_WEST,2025-08-25,899,246
NWO-1031,DC_WEST,2025-09-01,738,432
NWO-1031,DC_WEST,2025-09-08,1029,275
NWO-1031,DC_WEST,2025-09-15,994,241
NWO-1031,DC_WEST,2025-09-22,812,248
NWO-1031,DC_WEST,2025-09-29,548,378
NWO-1031,DC_WEST,2025-10-06,842,408
NWO-1031,DC_WEST,2025-10-13,1099,208
NWO-1031,DC_WEST,2025-10-20,664,199
NWO-1031,DC_WEST,2025-10-27,578,494
NWO-1031,DC_WEST,2025-11-03,1584,438
NWO-1031,DC_WEST,2025-11-10,901,430
NWO-1031,DC_WEST,2025-11-17,1005,447
NWO-1031,DC_WEST,2025-11-24,1252,452
NWO-1031,DC_WEST,2025-12-01,1310,393
NWO-1031,DC_WEST,2025-12-08,1360,511
NWO-1031,DC_WEST,2025-12-15,1127,389
NWO-1031,DC_WEST,2025-12-22,1053,474
NWO-1031,DC_WEST,2025-12-29,1457,259
NWO-1031,DC_WEST,2026-01-05,636,225
NWO-1031,DC_WEST,2026-01-12,476,246
NWO-1031,DC_WEST,2026-01-19,750,253
NWO-1031,DC_WEST,2026-01-26,543,273
NWO-1031,DC_WEST,2026-02-02,732,303
NWO-1031,DC_WEST,2026-02-09,870,185
NWO-1031,DC_WEST,2026-02-16,577,235
NWO-1031,DC_WEST,2026-02-23,545,290
NWO-1031,DC_WEST,2026-03-02,663,210
NWO-1031,DC_WEST,2026-03-09,792,396
NWO-1031,DC_WEST,2026-03-16,822,282
NWO-1031,DC_WEST,2026-03-23,772,312
NWO-1031,DC_WEST,2026-03-30,681,313
NWO-1031,DC_WEST,2026-04-06,722,339
NWO-1031,DC_WEST,2026-04-13,651,238
NWO-1031,DC_WEST,2026-04-20,522,294
NWO-1031,DC_WEST,2026-04-27,984,282
NWO-1031,DC_WEST,2026-05-04,771,379
NWO-1031,DC_WEST,2026-05-11,995,220
NWO-1031,DC_WEST,2026-05-18,650,297
NWO-1031,DC_WEST,2026-05-25,660,313
NWO-1031,DC_WEST,2026-06-01,1099,300
NWO-1032,DC_NORTH,2023-06-05,536,151
NWO-1032,DC_NORTH,2023-06-12,336,133
NWO-1032,DC_NORTH,2023-06-19,496,152
NWO-1032,DC_NORTH,2023-06-26,473,125
NWO-1032,DC_NORTH,2023-07-03,334,190
NWO-1032,DC_NORTH,2023-07-10,435,171
NWO-1032,DC_NORTH,2023-07-17,390,171
NWO-1032,DC_NORTH,2023-07-24,466,139
NWO-1032,DC_NORTH,2023-07-31,353,116
NWO-1032,DC_NORTH,2023-08-07,365,197
NWO-1032,DC_NORTH,2023-08-14,531,180
NWO-1032,DC_NORTH,2023-08-21,367,112
NWO-1032,DC_NORTH,2023-08-28,283,150
NWO-1032,DC_NORTH,2023-09-04,328,190
NWO-1032,DC_NORTH,2023-09-11,529,150
NWO-1032,DC_NORTH,2023-09-18,419,183
NWO-1032,DC_NORTH,2023-09-25,352,124
NWO-1032,DC_NORTH,2023-10-02,300,157
NWO-1032,DC_NORTH,2023-10-09,459,148
NWO-1032,DC_NORTH,2023-10-16,323,194
NWO-1032,DC_NORTH,2023-10-23,528,128
NWO-1032,DC_NORTH,2023-10-30,385,226
NWO-1032,DC_NORTH,2023-11-06,793,211
NWO-1032,DC_NORTH,2023-11-13,709,211
NWO-1032,DC_NORTH,2023-11-20,556,272
NWO-1032,DC_NORTH,2023-11-27,597,254
NWO-1032,DC_NORTH,2023-12-04,544,202
NWO-1032,DC_NORTH,2023-12-11,408,226
NWO-1032,DC_NORTH,2023-12-18,733,235
NWO-1032,DC_NORTH,2023-12-25,505,108
NWO-1032,DC_NORTH,2024-01-01,361,115
NWO-1032,DC_NORTH,2024-01-08,307,155
NWO-1032,DC_NORTH,2024-01-15,369,99
NWO-1032,DC_NORTH,2024-01-22,404,107
NWO-1032,DC_NORTH,2024-01-29,291,105
NWO-1032,DC_NORTH,2024-02-05,367,121
NWO-1032,DC_NORTH,2024-02-12,329,73
NWO-1032,DC_NORTH,2024-02-19,241,79
NWO-1032,DC_NORTH,2024-02-26,302,104
NWO-1032,DC_NORTH,2024-03-04,282,105
NWO-1032,DC_NORTH,2024-03-11,335,164
NWO-1032,DC_NORTH,2024-03-18,418,156
NWO-1032,DC_NORTH,2024-03-25,393,196
NWO-1032,DC_NORTH,2024-04-01,448,126
NWO-1032,DC_NORTH,2024-04-08,374,144
NWO-1032,DC_NORTH,2024-04-15,428,157
NWO-1032,DC_NORTH,2024-04-22,327,177
NWO-1032,DC_NORTH,2024-04-29,331,134
NWO-1032,DC_NORTH,2024-05-06,358,129
NWO-1032,DC_NORTH,2024-05-13,417,206
NWO-1032,DC_NORTH,2024-05-20,586,132
NWO-1032,DC_NORTH,2024-05-27,303,177
NWO-1032,DC_NORTH,2024-06-03,538,124
NWO-1032,DC_NORTH,2024-06-10,282,156
NWO-1032,DC_NORTH,2024-06-17,460,153
NWO-1032,DC_NORTH,2024-06-24,413,217
NWO-1032,DC_NORTH,2024-07-01,634,203
NWO-1032,DC_NORTH,2024-07-08,412,177
NWO-1032,DC_NORTH,2024-07-15,350,229
NWO-1032,DC_NORTH,2024-07-22,631,178
NWO-1032,DC_NORTH,2024-07-29,528,136
NWO-1032,DC_NORTH,2024-08-05,479,153
NWO-1032,DC_NORTH,2024-08-12,601,130
NWO-1032,DC_NORTH,2024-08-19,324,102
NWO-1032,DC_NORTH,2024-08-26,408,164
NWO-1032,DC_NORTH,2024-09-02,478,114
NWO-1032,DC_NORTH,2024-09-09,351,84
NWO-1032,DC_NORTH,2024-09-16,188,125
NWO-1032,DC_NORTH,2024-09-23,430,123
NWO-1032,DC_NORTH,2024-09-30,423,126
NWO-1032,DC_NORTH,2024-10-07,415,145
NWO-1032,DC_NORTH,2024-10-14,393,140
NWO-1032,DC_NORTH,2024-10-21,400,155
NWO-1032,DC_NORTH,2024-10-28,503,199
NWO-1032,DC_NORTH,2024-11-04,524,236
NWO-1032,DC_NORTH,2024-11-11,575,202
NWO-1032,DC_NORTH,2024-11-18,848,254
NWO-1032,DC_NORTH,2024-11-25,636,268
NWO-1032,DC_NORTH,2024-12-02,635,237
NWO-1032,DC_NORTH,2024-12-09,494,214
NWO-1032,DC_NORTH,2024-12-16,606,162
NWO-1032,DC_NORTH,2024-12-23,565,181
NWO-1032,DC_NORTH,2024-12-30,501,100
NWO-1032,DC_NORTH,2025-01-06,254,95
NWO-1032,DC_NORTH,2025-01-13,354,110
NWO-1032,DC_NORTH,2025-01-20,256,103
NWO-1032,DC_NORTH,2025-01-27,287,126
NWO-1032,DC_NORTH,2025-02-03,394,96
NWO-1032,DC_NORTH,2025-02-10,252,70
NWO-1032,DC_NORTH,2025-02-17,254,90
NWO-1032,DC_NORTH,2025-02-24,301,100
NWO-1032,DC_NORTH,2025-03-03,394,130
NWO-1032,DC_NORTH,2025-03-10,366,149
NWO-1032,DC_NORTH,2025-03-17,303,121
NWO-1032,DC_NORTH,2025-03-24,384,141
NWO-1032,DC_NORTH,2025-03-31,412,163
NWO-1032,DC_NORTH,2025-04-07,291,125
NWO-1032,DC_NORTH,2025-04-14,343,128
NWO-1032,DC_NORTH,2025-04-21,435,128
NWO-1032,DC_NORTH,2025-04-28,324,163
NWO-1032,DC_NORTH,2025-05-05,362,144
NWO-1032,DC_NORTH,2025-05-12,354,131
NWO-1032,DC_NORTH,2025-05-19,372,179
NWO-1032,DC_NORTH,2025-05-26,396,129
NWO-1032,DC_NORTH,2025-06-02,459,189
NWO-1032,DC_NORTH,2025-06-09,582,182
NWO-1032,DC_NORTH,2025-06-16,570,201
NWO-1032,DC_NORTH,2025-06-23,563,152
NWO-1032,DC_NORTH,2025-06-30,355,155
NWO-1032,DC_NORTH,2025-07-07,351,153
NWO-1032,DC_NORTH,2025-07-14,411,203
NWO-1032,DC_NORTH,2025-07-21,642,222
NWO-1032,DC_NORTH,2025-07-28,417,183
NWO-1032,DC_NORTH,2025-08-04,385,158
NWO-1032,DC_NORTH,2025-08-11,570,146
NWO-1032,DC_NORTH,2025-08-18,438,206
NWO-1032,DC_NORTH,2025-08-25,500,116
NWO-1032,DC_NORTH,2025-09-01,390,152
NWO-1032,DC_NORTH,2025-09-08,405,165
NWO-1032,DC_NORTH,2025-09-15,505,195
NWO-1032,DC_NORTH,2025-09-22,482,170
NWO-1032,DC_NORTH,2025-09-29,579,151
NWO-1032,DC_NORTH,2025-10-06,450,129
NWO-1032,DC_NORTH,2025-10-13,353,220
NWO-1032,DC_NORTH,2025-10-20,496,128
NWO-1032,DC_NORTH,2025-10-27,451,182
NWO-1032,DC_NORTH,2025-11-03,534,174
NWO-1032,DC_NORTH,2025-11-10,552,174
NWO-1032,DC_NORTH,2025-11-17,624,191
NWO-1032,DC_NORTH,2025-11-24,723,277
NWO-1032,DC_NORTH,2025-12-01,619,198
NWO-1032,DC_NORTH,2025-12-08,452,185
NWO-1032,DC_NORTH,2025-12-15,685,168
NWO-1032,DC_NORTH,2025-12-22,624,135
NWO-1032,DC_NORTH,2025-12-29,394,67
NWO-1032,DC_NORTH,2026-01-05,264,57
NWO-1032,DC_NORTH,2026-01-12,230,85
NWO-1032,DC_NORTH,2026-01-19,248,53
NWO-1032,DC_NORTH,2026-01-26,207,54
NWO-1032,DC_NORTH,2026-02-02,170,50
NWO-1032,DC_NORTH,2026-02-09,157,45
NWO-1032,DC_NORTH,2026-02-16,121,52
NWO-1032,DC_NORTH,2026-02-23,131,44
NWO-1032,DC_NORTH,2026-03-02,134,40
NWO-1032,DC_NORTH,2026-03-09,82,22
NWO-1032,DC_NORTH,2026-03-16,64,18
NWO-1032,DC_NORTH,2026-03-23,37,7
NWO-1032,DC_NORTH,2026-03-30,17,6
NWO-1032,DC_SOUTH,2023-06-05,1382,474
NWO-1032,DC_SOUTH,2023-06-12,1577,339
NWO-1032,DC_SOUTH,2023-06-19,1048,369
NWO-1032,DC_SOUTH,2023-06-26,918,397
NWO-1032,DC_SOUTH,2023-07-03,1149,327
NWO-1032,DC_SOUTH,2023-07-10,1168,532
NWO-1032,DC_SOUTH,2023-07-17,1262,502
NWO-1032,DC_SOUTH,2023-07-24,1400,518
NWO-1032,DC_SOUTH,2023-07-31,1447,352
NWO-1032,DC_SOUTH,2023-08-07,1172,521
NWO-1032,DC_SOUTH,2023-08-14,1243,316
NWO-1032,DC_SOUTH,2023-08-21,1098,314
NWO-1032,DC_SOUTH,2023-08-28,769,319
NWO-1032,DC_SOUTH,2023-09-04,769,424
NWO-1032,DC_SOUTH,2023-09-11,853,310
NWO-1032,DC_SOUTH,2023-09-18,754,410
NWO-1032,DC_SOUTH,2023-09-25,878,367
NWO-1032,DC_SOUTH,2023-10-02,966,414
NWO-1032,DC_SOUTH,2023-10-09,984,357
NWO-1032,DC_SOUTH,2023-10-16,858,404
NWO-1032,DC_SOUTH,2023-10-23,1214,427
NWO-1032,DC_SOUTH,2023-10-30,1053,495
NWO-1032,DC_SOUTH,2023-11-06,1831,662
NWO-1032,DC_SOUTH,2023-11-13,1469,425
NWO-1032,DC_SOUTH,2023-11-20,1623,540
NWO-1032,DC_SOUTH,2023-11-27,996,411
NWO-1032,DC_SOUTH,2023-12-04,1461,724
NWO-1032,DC_SOUTH,2023-12-11,1589,515
NWO-1032,DC_SOUTH,2023-12-18,1800,547
NWO-1032,DC_SOUTH,2023-12-25,1841,374
NWO-1032,DC_SOUTH,2024-01-01,910,385
NWO-1032,DC_SOUTH,2024-01-08,1440,264
NWO-1032,DC_SOUTH,2024-01-15,517,249
NWO-1032,DC_SOUTH,2024-01-22,756,315
NWO-1032,DC_SOUTH,2024-01-29,997,341
NWO-1032,DC_SOUTH,2024-02-05,1004,332
NWO-1032,DC_SOUTH,2024-02-12,648,375
NWO-1032,DC_SOUTH,2024-02-19,747,260
NWO-1032,DC_SOUTH,2024-02-26,690,330
NWO-1032,DC_SOUTH,2024-03-04,777,271
NWO-1032,DC_SOUTH,2024-03-11,810,303
NWO-1032,DC_SOUTH,2024-03-18,1161,330
NWO-1032,DC_SOUTH,2024-03-25,974,399
NWO-1032,DC_SOUTH,2024-04-01,1106,418
NWO-1032,DC_SOUTH,2024-04-08,1083,296
NWO-1032,DC_SOUTH,2024-04-15,795,466
NWO-1032,DC_SOUTH,2024-04-22,992,513
NWO-1032,DC_SOUTH,2024-04-29,1357,438
NWO-1032,DC_SOUTH,2024-05-06,1411,350
NWO-1032,DC_SOUTH,2024-05-13,941,386
NWO-1032,DC_SOUTH,2024-05-20,852,329
NWO-1032,DC_SOUTH,2024-05-27,976,401
NWO-1032,DC_SOUTH,2024-06-03,1095,396
NWO-1032,DC_SOUTH,2024-06-10,1354,313
NWO-1032,DC_SOUTH,2024-06-17,939,410
NWO-1032,DC_SOUTH,2024-06-24,1144,380
NWO-1032,DC_SOUTH,2024-07-01,993,477
NWO-1032,DC_SOUTH,2024-07-08,964,453
NWO-1032,DC_SOUTH,2024-07-15,1250,451
NWO-1032,DC_SOUTH,2024-07-22,1367,493
NWO-1032,DC_SOUTH,2024-07-29,1526,309
NWO-1032,DC_SOUTH,2024-08-05,953,357
NWO-1032,DC_SOUTH,2024-08-12,1176,396
NWO-1032,DC_SOUTH,2024-08-19,1050,324
NWO-1032,DC_SOUTH,2024-08-26,654,433
NWO-1032,DC_SOUTH,2024-09-02,953,379
NWO-1032,DC_SOUTH,2024-09-09,1064,401
NWO-1032,DC_SOUTH,2024-09-16,945,367
NWO-1032,DC_SOUTH,2024-09-23,1036,454
NWO-1032,DC_SOUTH,2024-09-30,1066,403
NWO-1032,DC_SOUTH,2024-10-07,1368,351
NWO-1032,DC_SOUTH,2024-10-14,1213,400
NWO-1032,DC_SOUTH,2024-10-21,1266,332
NWO-1032,DC_SOUTH,2024-10-28,1117,421
NWO-1032,DC_SOUTH,2024-11-04,1070,520
NWO-1032,DC_SOUTH,2024-11-11,1578,604
NWO-1032,DC_SOUTH,2024-11-18,1421,737
NWO-1032,DC_SOUTH,2024-11-25,1774,498
NWO-1032,DC_SOUTH,2024-12-02,1544,532
NWO-1032,DC_SOUTH,2024-12-09,1679,637
